0:03:19	-7	14
0:03:20	-7	16
0:03:21	-7	4
0:03:22	-7	2
0:03:23	-7	4
0:03:24	-6	4
0:03:25	-6	2
0:03:26	-5	11
0:03:27	-5	16
0:03:28	-5	16
0:03:29	-5	16
0:03:30	-5	16
0:03:31	-5	16
0:03:32	-5	16
0:03:33	-5	16
0:03:34	-5	16
0:03:35	-5	16
0:03:36	-5	16
0:03:37	-6	16
0:03:38	-6	16
0:03:39	-5	16
0:03:40	-4	16
0:03:41	-4	16
0:03:42	-4	16
0:03:43	-5	16
0:03:44	-1	16
0:03:45	-1	16
0:03:46	-5	16
0:03:47	-1	16
0:03:48	-1	16
0:03:49	0	16
0:03:50	1	16
0:03:51	1	16
0:03:52	-2	4
0:03:53	-1	16
0:03:54	0	16
0:03:55	-1	16
0:03:56	-1	16
0:03:57	-1	16
0:03:58	1	16
0:03:59	0	16
0:04:00	0	16
0:04:01	0	16
0:04:02	0	16
0:04:03	4	16
0:04:04	4	16
0:04:05	4	16
0:04:06	4	16
0:04:07	4	16
0:04:08	4	16
0:04:09	4	16
0:04:10	4	16
0:04:11	4	16
0:04:12	4	16
0:04:13	4	16
0:04:14	4	16
0:04:15	4	16
0:04:16	4	16
0:04:17	4	16
0:04:18	4	16
0:04:19	4	16
0:04:20	4	16
0:04:21	5	16
0:04:22	5	16
0:04:23	5	16
0:04:24	4	16
0:04:25	4	16
0:04:26	4	16
0:04:27	4	16
0:04:28	4	16
0:04:29	4	16
0:04:30	3	16
0:04:31	3	16
0:04:32	3	16
0:04:33	3	16
0:04:34	2	16
0:04:35	3	16
0:04:36	4	16
0:04:37	1	16
0:04:38	4	16
0:04:39	3	16
0:04:40	1	16
0:04:41	1	16
0:04:42	1	6
0:04:43	0	16
0:04:44	-1	16
0:04:45	0	16
0:04:46	0	16
0:04:47	0	16
0:04:48	0	16
0:04:49	0	16
0:04:50	-1	16
0:04:51	0	16
0:04:52	2	16
0:04:53	2	16
0:04:54	2	16
0:04:55	2	16
0:04:56	1	16
0:04:57	1	16
0:04:58	1	16
0:04:59	1	16
0:05:00	1	16
0:05:01	3	16
0:05:02	3	16
0:05:03	2	16
0:05:04	1	16
0:05:05	-1	16
0:05:06	0	16
0:05:07	-2	16
0:05:08	-4	16
0:05:09	-6	1
0:05:10	-6	0
0:05:11	-7	0
0:05:12	-8	0
0:05:13	-9	0
0:05:14	-8	0
0:05:15	-8	0
0:05:16	-8	1
0:05:17	-9	0
0:05:18	-9	2
0:05:19	-7	4
0:05:20	-8	16
0:05:21	-8	16
0:05:22	-5	16
0:05:23	-3	16
0:05:24	-3	16
0:05:25	-3	16
0:05:26	-2	16
0:05:27	-3	16
0:05:28	-2	16
0:05:29	-3	16
0:05:30	-5	16
0:05:31	-6	4
0:05:32	-10	0
0:05:33	-9	0
0:05:34	-9	0
0:05:35	-7	0
0:05:36	-7	0
0:05:37	-6	0
0:05:38	-6	0
0:05:39	-6	0
0:05:40	-6	0
0:05:41	-7	0
0:05:42	-7	0
0:05:43	-8	0
0:05:44	-8	0
0:05:45	-8	0
0:05:46	-8	0
0:05:47	-7	0
0:05:48	-7	0
0:05:49	-7	0
0:05:50	-7	0
0:05:51	-6	0
0:05:52	-7	0
0:05:53	-7	1
0:05:54	-7	0
0:05:55	-7	0
0:05:56	-7	0
0:05:57	-7	0
0:05:58	-7	0
0:05:59	-7	1
0:06:00	-8	2
0:06:01	-7	0
0:06:02	-8	2
0:06:03	-8	2
0:06:04	-8	1
0:06:05	-8	1
0:06:06	-8	0
0:06:07	-8	9
0:06:08	-8	4
0:06:09	-8	2
0:06:10	-8	1
0:06:11	-8	2
0:06:12	-9	6
0:06:13	-9	4
0:06:14	-8	1
0:06:15	-9	16
0:06:16	-9	16
0:06:17	-9	16
0:06:18	-9	6
0:06:19	-9	16
0:06:20	-11	16
0:06:21	-14	16
0:06:22	-12	16
0:06:23	-11	16
0:06:24	-12	16
0:06:25	-12	16
0:06:26	-12	16
0:06:27	-12	16
0:06:28	-12	16
0:06:29	-11	16
0:06:30	-11	16
0:06:31	-11	16
0:06:32	-11	16
0:06:33	-11	16
0:06:34	-11	16
0:06:35	-10	16
0:06:36	-10	16
0:06:37	-9	16
0:06:38	-9	16
0:06:39	-9	16
0:06:40	-9	16
0:06:41	-9	16
0:06:42	-9	16
0:06:43	-9	16
0:06:44	-9	16
0:06:45	-10	9
0:06:46	-10	6
0:06:47	-10	16
0:06:48	-10	16
0:06:49	-10	6
0:06:50	-9	16
0:06:51	-9	16
0:06:52	-9	16
0:06:53	-9	16
0:06:54	-9	16
0:06:55	-9	16
0:06:56	-9	16
0:06:57	-8	16
0:06:58	-8	16
0:06:59	-8	16
0:07:00	-7	16
0:07:01	-7	16
0:07:02	-6	16
0:07:03	-6	16
0:07:04	-6	16
0:07:05	-7	16
0:07:06	-7	16
0:07:07	-7	16
0:07:08	-8	16
0:07:09	-9	16
0:07:10	-9	16
0:07:11	-8	16
0:07:12	-10	16
0:07:13	-7	16
0:07:14	-4	2
0:07:15	-4	16
0:07:16	-3	2
0:07:17	-2	8
0:07:18	-2	16
0:07:19	0	16
0:07:20	1	16
0:07:21	1	16
0:07:22	2	16
0:07:23	3	16
0:07:24	3	16
0:07:25	3	16
0:07:26	3	16
0:07:27	3	16
0:07:28	3	16
0:07:29	3	16
0:07:30	3	16
0:07:31	2	16
0:07:32	2	16
0:07:33	2	16
0:07:34	2	16
0:07:35	2	16
0:07:36	1	16
0:07:37	1	16
0:07:38	0	16
0:07:39	0	16
0:07:40	-1	16
0:07:41	-1	16
0:07:42	-1	16
0:07:43	-3	16
0:07:44	-3	16
0:07:45	-4	16
0:07:46	-1	16
0:07:47	-1	16
0:07:48	-1	16
0:07:49	0	16
0:07:50	0	16
0:07:51	1	16
0:07:52	0	16
0:07:53	-2	16
0:07:54	-4	16
0:07:55	-4	16
0:07:56	-3	16
0:07:57	-3	16
0:07:58	-4	16
0:07:59	-3	16
0:08:00	-4	16
0:08:01	-6	16
0:08:02	-5	16
0:08:03	-7	16
0:08:04	-8	16
0:08:05	-8	16
0:08:06	-8	16
0:08:07	-9	16
0:08:08	-11	16
0:08:09	-10	16
0:08:10	-7	16
0:08:11	-5	16
0:08:12	-3	12
0:08:13	-2	16
0:08:14	-2	16
0:08:15	-2	16
0:08:16	-2	16
0:08:17	-6	16
0:08:18	-5	16
0:08:19	-7	16
0:08:20	-4	16
0:08:21	-5	16
0:08:22	-3	16
0:08:23	-3	16
0:08:24	-1	16
0:08:25	-3	2
0:08:26	-3	1
0:08:27	-3	8
0:08:28	-2	14
0:08:29	-2	12
0:08:30	-2	14
0:08:31	-2	16
0:08:32	-2	16
0:08:33	-2	3
0:08:34	-2	3
0:08:35	-2	3
0:08:36	-2	12
0:08:37	-1	16
0:08:38	-1	16
0:08:39	-2	16
0:08:40	-2	11
0:08:41	-1	16
0:08:42	-1	16
0:08:43	-1	16
0:08:44	-1	3
0:08:45	-1	4
0:08:46	-2	11
0:08:47	-2	11
0:08:48	-2	4
0:08:49	-2	12
0:08:50	-2	16
0:08:51	-2	16
0:08:52	-2	6
0:08:53	-2	16
0:08:54	-2	16
0:08:55	-2	16
0:08:56	-2	16
0:08:57	-2	16
0:08:58	-2	16
0:08:59	-2	16
0:09:00	-2	16
0:09:01	-3	16
0:09:02	-3	16
0:09:03	-3	16
0:09:04	-3	16
0:09:05	-3	16
0:09:06	-4	16
0:09:07	-3	16
0:09:08	-4	16
0:09:09	-4	16
0:09:10	-4	16
0:09:11	-3	16
0:09:12	-3	16
0:09:13	-2	16
0:09:14	-1	16
0:09:15	-2	16
0:09:16	-2	16
0:09:17	-3	16
0:09:18	-3	16
0:09:19	-6	16
0:09:20	-6	16
0:09:21	-6	16
0:09:22	-5	16
0:09:23	-4	16
0:09:24	-3	16
0:09:25	-3	16
0:09:26	-2	16
0:09:27	-3	16
0:09:28	-2	16
0:09:29	-2	16
0:09:30	-2	16
0:09:31	-2	16
0:09:32	-2	16
0:09:33	-4	16
0:09:34	-3	16
0:09:35	-2	16
0:09:36	-1	16
0:09:37	-2	16
0:09:38	-3	16
0:09:39	-3	16
0:09:40	-2	16
0:09:41	-4	16
0:09:42	-4	16
0:09:43	-2	16
0:09:44	-2	16
0:09:45	-2	16
0:09:46	-1	16
0:09:47	-1	2
0:09:48	-1	2
0:09:49	-1	11
0:09:50	-1	16
0:09:51	0	16
0:09:52	0	16
0:09:53	0	16
0:09:54	1	16
0:09:55	1	16
0:09:56	1	16
0:09:57	0	16
0:09:58	1	16
0:09:59	1	16
0:10:00	1	16
0:10:01	1	16
0:10:02	1	16
0:10:03	1	16
0:10:04	0	16
0:10:05	0	16
0:10:06	0	16
0:10:07	1	16
0:10:08	1	16
0:10:09	1	16
0:10:10	1	16
0:10:11	2	16
0:10:12	2	16
0:10:13	2	16
0:10:14	2	16
0:10:15	3	16
0:10:16	3	16
0:10:17	2	16
0:10:18	2	16
0:10:19	2	16
0:10:20	2	16
0:10:21	2	16
0:10:22	2	16
0:10:23	3	16
0:10:24	3	16
0:10:25	4	16
0:10:26	3	16
0:10:27	4	16
0:10:28	2	16
0:10:29	2	16
0:10:30	2	16
0:10:31	2	16
0:10:32	1	16
0:10:33	1	16
0:10:34	2	16
0:10:35	2	16
0:10:36	2	16
0:10:37	2	16
0:10:38	2	16
0:10:39	1	16
0:10:40	1	16
0:10:41	-4	16
0:10:42	-6	16
0:10:43	-7	16
0:10:44	-8	16
0:10:45	-10	16
0:10:46	-9	16
0:10:47	-11	16
0:10:48	-10	16
0:10:49	-11	16
0:10:50	-13	16
0:10:51	-12	0
0:10:52	-13	0
0:10:53	-12	0
0:10:54	-12	0
0:10:55	-12	0
0:10:56	-12	0
0:10:57	-11	0
0:10:58	-10	0
0:10:59	-9	0
0:11:00	-9	1
0:11:01	-8	4
0:11:02	-7	16
0:11:03	-6	16
0:11:04	-7	16
0:11:05	-8	16
0:11:06	-12	16
0:11:07	-12	12
0:11:08	-14	16
0:11:09	-14	1
0:11:10	-16	12
0:11:11	-16	0
0:11:12	-17	0
0:11:13	-15	0
0:11:14	-14	0
0:11:15	-14	0
0:11:16	-15	0
0:11:17	-15	0
0:11:18	-15	0
0:11:19	-16	1
0:11:20	-16	0
0:11:21	-17	1
0:11:22	-16	1
0:11:23	-15	4
0:11:24	-13	16
0:11:25	-12	16
0:11:26	-10	16
0:11:27	-10	12
0:11:28	-10	16
0:11:29	-11	16
0:11:30	-11	16
0:11:31	-12	16
0:11:32	-11	16
0:11:33	-10	16
0:11:34	-9	16
0:11:35	-9	14
0:11:36	-9	4
0:11:37	-9	2
0:11:38	-7	2
0:11:39	-7	16
0:11:40	-6	16
0:11:41	-7	16
0:11:42	-5	16
0:11:43	-5	16
0:11:44	-4	16
0:11:45	-4	16
0:11:46	-3	16
0:11:47	-2	16
0:11:48	-1	16
0:11:49	-1	16
0:11:50	-1	16
0:11:51	-1	16
0:11:52	-1	16
0:11:53	-1	16
0:11:54	0	16
0:11:55	0	16
0:11:56	0	16
0:11:57	0	16
0:11:58	0	16
0:11:59	-1	16
0:12:00	0	16
0:12:01	0	4
0:12:02	-1	4
0:12:03	-1	8
0:12:04	0	6
0:12:05	0	2
0:12:06	-1	4
0:12:07	-1	4
0:12:08	-1	2
0:12:09	-1	3
0:12:10	0	2
0:12:11	0	2
0:12:12	0	1
0:12:13	0	3
0:12:14	-1	1
0:12:15	-1	1
0:12:16	-1	2
0:12:17	0	3
0:12:18	0	4
0:12:19	0	4
0:12:20	0	6
0:12:21	0	4
0:12:22	-1	2
0:12:23	-4	1
0:12:24	-7	1
0:12:25	-9	1
0:12:26	-10	1
0:12:27	-11	1
0:12:28	-12	2
0:12:29	-13	1
0:12:30	-13	2
0:12:31	-13	1
0:12:32	-14	1
0:12:33	-14	1
0:12:34	-14	1
0:12:35	-14	0
0:12:36	-14	1
0:12:37	-14	1
0:12:38	-14	1
0:12:39	-14	1
0:12:40	-15	1
0:12:41	-15	1
0:12:42	-15	2
0:12:43	-16	2
0:12:44	-16	2
0:12:45	-17	2
0:12:46	-18	1
0:12:47	-18	2
0:12:48	-19	4
0:12:49	-20	12
0:12:50	-21	16
0:12:51	-21	16
0:12:52	-22	12
0:12:53	-23	16
0:12:54	-24	16
0:12:55	-25	14
0:12:56	-26	16
0:12:57	-27	16
0:12:58	-26	16
0:12:59	-26	16
0:13:00	-25	14
0:13:01	-24	4
0:13:02	-23	16
0:13:03	-23	16
0:13:04	-24	16
0:13:05	-25	16
0:13:06	-26	16
0:13:07	-27	16
0:13:08	-28	16
0:13:09	-29	16
0:13:10	-29	16
0:13:11	-30	16
0:13:12	-30	16
0:13:13	-29	16
0:13:14	-29	16
0:13:15	-29	16
0:13:16	-29	16
0:13:17	-29	16
0:13:18	-28	16
0:13:19	-28	16
0:13:20	-28	16
0:13:21	-27	4
0:13:22	-25	2
0:13:23	-23	0
0:13:24	-22	4
0:13:25	-21	16
0:13:26	-20	16
0:13:27	-20	16
0:13:28	-21	16
0:13:29	-22	16
0:13:30	-23	16
0:13:31	-24	16
0:13:32	-25	11
0:13:33	-26	16
0:13:34	-25	16
0:13:35	-26	16
0:13:36	-31	16
0:13:37	-31	16
0:13:38	-33	16
0:13:39	-34	16
0:13:40	-34	16
0:13:41	-36	16
0:13:42	-35	16
0:13:43	-36	9
0:13:44	-37	16
0:13:45	-34	9
0:13:46	-32	4
0:13:47	-29	16
0:13:48	-26	16
0:13:49	-25	16
0:13:50	-24	16
0:13:51	-23	16
0:13:52	-24	16
0:13:53	-24	16
0:13:54	-29	16
0:13:55	-30	16
0:13:56	-30	2
0:13:57	-29	16
0:13:58	-28	16
0:13:59	-28	16
0:14:00	-28	16
0:14:01	-31	16
0:14:02	-30	16
0:14:03	-30	16
0:14:04	-28	16
0:14:05	-29	16
0:14:06	-26	16
0:14:07	-26	16
0:14:08	-27	16
0:14:09	-28	11
0:14:10	-26	1
0:14:11	-24	9
0:14:12	-23	11
0:14:13	-22	16
0:14:14	-21	16
0:14:15	-21	16
0:14:16	-22	16
0:14:17	-22	16
0:14:18	-25	16
0:14:19	-27	11
0:14:20	-28	2
0:14:21	-29	16
0:14:22	-29	16
0:14:23	-29	0
0:14:24	-30	1
0:14:25	-31	0
0:14:26	-31	0
0:14:27	-31	0
0:14:28	-31	0
0:14:29	-33	2
0:14:30	-32	0
0:14:31	-33	0
0:14:32	-33	2
0:14:33	-32	9
0:14:34	-29	14
0:14:35	-25	16
0:14:36	-23	14
0:14:37	-22	12
0:14:38	-21	16
0:14:39	-19	16
0:14:40	-19	16
0:14:41	-20	16
0:14:42	-22	16
0:14:43	-23	16
0:14:44	-23	14
0:14:45	-22	16
0:14:46	-19	1
0:14:47	-19	2
0:14:48	-19	6
0:14:49	-18	8
0:14:50	-18	14
0:14:51	-18	4
0:14:52	-17	6
0:14:53	-17	3
0:14:54	-17	2
0:14:55	-17	1
0:14:56	-16	2
0:14:57	-16	4
0:14:58	-16	2
0:14:59	-16	16
0:15:00	-14	4
0:15:01	-14	3
0:15:02	-13	16
0:15:03	-13	16
0:15:04	-13	16
0:15:05	-12	16
0:15:06	-13	3
0:15:07	-13	4
0:15:08	-15	16
0:15:09	-16	16
0:15:10	-22	16
0:15:11	-20	0
0:15:12	-25	16
0:15:13	-23	16
0:15:14	-22	6
0:15:15	-20	16
0:15:16	-17	16
0:15:17	-16	16
0:15:18	-17	16
0:15:19	-18	16
0:15:20	-20	16
0:15:21	-20	16
0:15:22	-18	16
0:15:23	-16	0
0:15:24	-16	3
0:15:25	-16	16
0:15:26	-16	4
0:15:27	-17	16
0:15:28	-17	16
0:15:29	-18	16
0:15:30	-19	16
0:15:31	-20	16
0:15:32	-21	16
0:15:33	-21	16
0:15:34	-22	16
0:15:35	-22	16
0:15:36	-22	16
0:15:37	-23	16
0:15:38	-23	16
0:15:39	-23	16
0:15:40	-24	16
0:15:41	-24	16
0:15:42	-24	16
0:15:43	-24	16
0:15:44	-24	16
0:15:45	-23	16
0:15:46	-22	16
0:15:47	-20	16
0:15:48	-19	16
0:15:49	-18	16
0:15:50	-16	16
0:15:51	-16	16
0:15:52	-16	16
0:15:53	-20	16
0:15:54	-24	16
0:15:55	-25	16
0:15:56	-25	16
0:15:57	-27	16
0:15:58	-27	16
0:15:59	-26	16
0:16:00	-29	16
0:16:01	-31	16
0:16:02	-31	16
0:16:03	-31	16
0:16:04	-29	16
0:16:05	-29	16
0:16:06	-27	16
0:16:07	-26	16
0:16:08	-27	2
0:16:09	-27	1
0:16:10	-24	0
0:16:11	-24	12
0:16:12	-20	16
0:16:13	-20	16
0:16:14	-18	16
0:16:15	-17	16
0:16:16	-16	16
0:16:17	-19	16
0:16:18	-21	16
0:16:19	-26	16
0:16:20	-25	16
0:16:21	-24	16
0:16:22	-24	16
0:16:23	-26	16
0:16:24	-25	2
0:16:25	-26	16
0:16:26	-29	16
0:16:27	-31	12
0:16:28	-32	16
0:16:29	-32	16
0:16:30	-30	12
0:16:31	-32	16
0:16:32	-33	16
0:16:33	-32	16
0:16:34	-29	9
0:16:35	-26	16
0:16:36	-23	16
0:16:37	-21	16
0:16:38	-20	16
0:16:39	-18	16
0:16:40	-19	16
0:16:41	-19	14
0:16:42	-22	16
0:16:43	-25	16
0:16:44	-25	16
0:16:45	-25	6
0:16:46	-26	8
0:16:47	-27	4
0:16:48	-27	1
0:16:49	-28	6
0:16:50	-25	8
0:16:51	-23	12
0:16:52	-24	2
0:16:53	-23	12
0:16:54	-24	2
0:16:55	-23	6
0:16:56	-23	14
0:16:57	-23	16
0:16:58	-21	16
0:16:59	-19	16
0:17:00	-16	16
0:17:01	-15	16
0:17:02	-13	16
0:17:03	-12	16
0:17:04	-13	16
0:17:05	-16	16
0:17:06	-20	16
0:17:07	-21	16
0:17:08	-23	16
0:17:09	-25	16
0:17:10	-28	16
0:17:11	-27	2
0:17:12	-28	16
0:17:13	-29	16
0:17:14	-29	16
0:17:15	-28	16
0:17:16	-29	16
0:17:17	-31	11
0:17:18	-31	14
0:17:19	-31	16
0:17:20	-33	16
0:17:21	-31	16
0:17:22	-26	4
0:17:23	-23	16
0:17:24	-21	16
0:17:25	-19	12
0:17:26	-17	16
0:17:27	-16	16
0:17:28	-17	16
0:17:29	-19	16
0:17:30	-21	16
0:17:31	-23	16
0:17:32	-25	16
0:17:33	-23	16
0:17:34	-26	2
0:17:35	-25	16
0:17:36	-26	16
0:17:37	-23	16
0:17:38	-24	16
0:17:39	-23	16
0:17:40	-21	16
0:17:41	-22	16
0:17:42	-21	8
0:17:43	-21	16
0:17:44	-20	16
0:17:45	-19	16
0:17:46	-18	16
0:17:47	-16	16
0:17:48	-13	16
0:17:49	-11	16
0:17:50	-9	16
0:17:51	-7	16
0:17:52	-7	16
0:17:53	-8	16
0:17:54	-9	16
0:17:55	-9	16
0:17:56	-11	16
0:17:57	-11	16
0:17:58	-12	16
0:17:59	-12	16
0:18:00	-12	16
0:18:01	-12	16
0:18:02	-12	16
0:18:03	-12	16
0:18:04	-12	16
0:18:05	-12	16
0:18:06	-12	16
0:18:07	-12	16
0:18:08	-12	4
0:18:09	-12	4
0:18:10	-12	0
0:18:11	-12	8
0:18:12	-11	14
0:18:13	-11	8
0:18:14	-10	4
0:18:15	-10	16
0:18:16	-10	12
0:18:17	-11	16
0:18:18	-11	16
0:18:19	-11	6
0:18:20	-12	16
0:18:21	-12	16
0:18:22	-14	16
0:18:23	-14	16
0:18:24	-14	16
0:18:25	-17	16
0:18:26	-14	16
0:18:27	-14	16
0:18:28	-14	16
0:18:29	-14	12
0:18:30	-13	4
0:18:31	-14	6
0:18:32	-13	2
0:18:33	-13	6
0:18:34	-13	11
0:18:35	-12	4
0:18:36	-11	11
0:18:37	-11	16
0:18:38	-10	16
0:18:39	-10	16
0:18:40	-10	16
0:18:41	-10	16
0:18:42	-11	16
0:18:43	-11	16
0:18:44	-12	16
0:18:45	-12	16
0:18:46	-13	16
0:18:47	-13	16
0:18:48	-13	8
0:18:49	-13	16
0:18:50	-14	12
0:18:51	-14	16
0:18:52	-14	16
0:18:53	-14	16
0:18:54	-15	16
0:18:55	-16	16
0:18:56	-17	16
0:18:57	-15	16
0:18:58	-15	16
0:18:59	-14	16
0:19:00	-14	16
0:19:01	-13	16
0:19:02	-13	16
0:19:03	-13	16
0:19:04	-13	16
0:19:05	-15	16
0:19:06	-17	16
0:19:07	-21	16
0:19:08	-22	16
0:19:09	-24	16
0:19:10	-23	16
0:19:11	-25	16
0:19:12	-26	16
0:19:13	-28	16
0:19:14	-25	16
0:19:15	-26	16
0:19:16	-26	16
0:19:17	-28	16
0:19:18	-28	16
0:19:19	-24	16
0:19:20	-21	16
0:19:21	-21	16
0:19:22	-19	16
0:19:23	-17	16
0:19:24	-16	16
0:19:25	-14	16
0:19:26	-12	16
0:19:27	-11	16
0:19:28	-9	16
0:19:29	-10	16
0:19:30	-12	16
0:19:31	-14	16
0:19:32	-11	16
0:19:33	-12	16
0:19:34	-13	16
0:19:35	-12	16
0:19:36	-11	16
0:19:37	-10	16
0:19:38	-8	16
0:19:39	-9	16
0:19:40	-8	11
0:19:41	-8	16
0:19:42	-8	2
0:19:43	-9	2
0:19:44	-8	1
0:19:45	-8	1
0:19:46	-8	1
0:19:47	-8	0
0:19:48	-7	4
0:19:49	-6	4
0:19:50	-6	6
0:19:51	-5	6
0:19:52	-6	16
0:19:53	-5	16
0:19:54	-5	16
0:19:55	-5	4
0:19:56	-6	8
0:19:57	-6	16
0:19:58	-6	16
0:19:59	-6	14
0:20:00	-6	16
0:20:01	-6	4
0:20:02	-6	8
0:20:03	-6	3
0:20:04	-6	9
0:20:05	-7	16
0:20:06	-7	16
0:20:07	-7	9
0:20:08	-7	16
0:20:09	-10	16
0:20:10	-7	16
0:20:11	-7	16
0:20:12	-5	16
0:20:13	-4	16
0:20:14	-4	16
0:20:15	-4	16
0:20:16	-4	16
0:20:17	-5	16
0:20:18	-7	16
0:20:19	-8	16
0:20:20	-12	16
0:20:21	-13	16
0:20:22	-19	16
0:20:23	-19	14
0:20:24	-21	16
0:20:25	-24	2
0:20:26	-23	0
0:20:27	-24	0
0:20:28	-22	0
0:20:29	-25	4
0:20:30	-26	2
0:20:31	-26	14
0:20:32	-26	0
0:20:33	-20	16
0:20:34	-17	11
0:20:35	-14	16
0:20:36	-12	16
0:20:37	-11	16
0:20:38	-9	16
0:20:39	-6	16
0:20:40	-5	16
0:20:41	-5	16
0:20:42	-5	16
0:20:43	-5	16
0:20:44	-5	16
0:20:45	-5	2
0:20:46	-6	3
0:20:47	-5	4
0:20:48	-5	2
0:20:49	-5	4
0:20:50	-5	2
0:20:51	-5	2
0:20:52	-5	2
0:20:53	-5	2
0:20:54	-5	16
0:20:55	-5	16
0:20:56	-6	16
0:20:57	-5	16
0:20:58	-4	16
0:20:59	-4	16
0:21:00	-3	16
0:21:01	-2	16
0:21:02	-1	16
0:21:03	-2	16
0:21:04	-2	3
0:21:05	-3	16
0:21:06	-3	16
0:21:07	-5	2
0:21:08	-6	2
0:21:09	-7	2
0:21:10	-8	2
0:21:11	-9	2
0:21:12	-10	8
0:21:13	-10	6
0:21:14	-11	16
0:21:15	-11	16
0:21:16	-11	16
0:21:17	-11	16
0:21:18	-11	16
0:21:19	-12	16
0:21:20	-12	16
0:21:21	-12	16
0:21:22	-11	16
0:21:23	-11	16
0:21:24	-9	16
0:21:25	-9	16
0:21:26	-8	16
0:21:27	-8	16
0:21:28	-9	16
0:21:29	-10	16
0:21:30	-12	16
